,osmid_start,x_start,y_start,start_zone,osmid_end,x_end,y_end,end_zone,Time
11184,66484689,-71.090031,42.427745,1,5458722610,-71.0819095,42.4041114,2,8:30
11185,66484689,-71.090031,42.427745,1,5458722610,-71.0819095,42.4041114,2,15:30
11186,66484689,-71.090031,42.427745,1,5458722610,-71.0819095,42.4041114,2,17:30
11187,66421287,-71.123696,42.411082,0,66487441,-71.0766575,42.4065731,2,8:30
11188,66421287,-71.123696,42.411082,0,66487441,-71.0766575,42.4065731,2,15:30
11189,66421287,-71.123696,42.411082,0,66487441,-71.0766575,42.4065731,2,17:30
11190,66445763,-71.121871,42.41055,0,66433513,-71.0748356,42.4066039,2,8:30
11191,66445763,-71.121871,42.41055,0,66433513,-71.0748356,42.4066039,2,15:30
11192,66445763,-71.121871,42.41055,0,66433513,-71.0748356,42.4066039,2,17:30
11193,66463369,-71.1217444,42.4101564,0,66466388,-71.0886302,42.4083175,2,8:30
11194,66463369,-71.1217444,42.4101564,0,66466388,-71.0886302,42.4083175,2,15:30
11195,66463369,-71.1217444,42.4101564,0,66466388,-71.0886302,42.4083175,2,17:30
11196,66445131,-71.0908802,42.4110449,2,66422683,-71.127038,42.410869,0,8:30
11197,66445131,-71.0908802,42.4110449,2,66422683,-71.127038,42.410869,0,15:30
11198,66445131,-71.0908802,42.4110449,2,66422683,-71.127038,42.410869,0,17:30
11199,66465407,-71.0801524,42.408819,2,66422683,-71.127038,42.410869,0,8:30
11200,66465407,-71.0801524,42.408819,2,66422683,-71.127038,42.410869,0,15:30
11201,66465407,-71.0801524,42.408819,2,66422683,-71.127038,42.410869,0,17:30
11202,66463369,-71.1217444,42.4101564,0,66436423,-71.093548,42.4339287,1,8:30
11203,66463369,-71.1217444,42.4101564,0,66436423,-71.093548,42.4339287,1,15:30
11204,66463369,-71.1217444,42.4101564,0,66436423,-71.093548,42.4339287,1,17:30
11205,66455142,-71.0821778,42.4092255,2,1721276309,-71.0941217,42.4422049,1,8:30
11206,66455142,-71.0821778,42.4092255,2,1721276309,-71.0941217,42.4422049,1,15:30
11207,66455142,-71.0821778,42.4092255,2,1721276309,-71.0941217,42.4422049,1,17:30
11208,66463369,-71.1217444,42.4101564,0,66428836,-71.093243,42.4303988,1,8:30
11209,66463369,-71.1217444,42.4101564,0,66428836,-71.093243,42.4303988,1,15:30
11210,66463369,-71.1217444,42.4101564,0,66428836,-71.093243,42.4303988,1,17:30
11211,66433476,-71.077174,42.4090153,2,66480286,-71.0887472,42.4391684,1,8:30
11212,66433476,-71.077174,42.4090153,2,66480286,-71.0887472,42.4391684,1,15:30
11213,66433476,-71.077174,42.4090153,2,66480286,-71.0887472,42.4391684,1,17:30
11214,66421287,-71.123696,42.411082,0,66465850,-71.0928814,42.4285204,1,8:30
11215,66421287,-71.123696,42.411082,0,66465850,-71.0928814,42.4285204,1,15:30
11216,66421287,-71.123696,42.411082,0,66465850,-71.0928814,42.4285204,1,17:30
11217,66482490,-71.093848,42.4422741,1,66421287,-71.123696,42.411082,0,8:30
11218,66482490,-71.093848,42.4422741,1,66421287,-71.123696,42.411082,0,15:30
11219,66482490,-71.093848,42.4422741,1,66421287,-71.123696,42.411082,0,17:30
11220,66456019,-71.0948434,42.4058016,2,66432078,-71.124367,42.410029,0,8:30
11221,66456019,-71.0948434,42.4058016,2,66432078,-71.124367,42.410029,0,15:30
11222,66456019,-71.0948434,42.4058016,2,66432078,-71.124367,42.410029,0,17:30
11223,66421210,-71.0868786,42.4380256,1,66443549,-71.122337,42.410717,0,8:30
11224,66421210,-71.0868786,42.4380256,1,66443549,-71.122337,42.410717,0,15:30
11225,66421210,-71.0868786,42.4380256,1,66443549,-71.122337,42.410717,0,17:30
11226,66435140,-71.120518,42.408775,0,66434546,-71.0918899,42.428293,1,8:30
11227,66435140,-71.120518,42.408775,0,66434546,-71.0918899,42.428293,1,15:30
11228,66435140,-71.120518,42.408775,0,66434546,-71.0918899,42.428293,1,17:30
11229,66462139,-71.118875,42.411885,0,66468887,-71.0928491,42.4373203,1,8:30
11230,66462139,-71.118875,42.411885,0,66468887,-71.0928491,42.4373203,1,15:30
11231,66462139,-71.118875,42.411885,0,66468887,-71.0928491,42.4373203,1,17:30
11232,66469900,-71.0918252,42.4356496,1,66443549,-71.122337,42.410717,0,8:30
11233,66469900,-71.0918252,42.4356496,1,66443549,-71.122337,42.410717,0,15:30
11234,66469900,-71.0918252,42.4356496,1,66443549,-71.122337,42.410717,0,17:30
11235,66462139,-71.118875,42.411885,0,66453538,-71.095278,42.433916,1,8:30
11236,66462139,-71.118875,42.411885,0,66453538,-71.095278,42.433916,1,15:30
11237,66462139,-71.118875,42.411885,0,66453538,-71.095278,42.433916,1,17:30
11238,66464594,-71.125489,42.4102817,0,66422750,-71.09213,42.430771,1,8:30
11239,66464594,-71.125489,42.4102817,0,66422750,-71.09213,42.430771,1,15:30
11240,66464594,-71.125489,42.4102817,0,66422750,-71.09213,42.430771,1,17:30
11241,66458544,-71.124606,42.411594,0,66455884,-71.0788454,42.4044299,2,8:30
11242,66458544,-71.124606,42.411594,0,66455884,-71.0788454,42.4044299,2,15:30
11243,66458544,-71.124606,42.411594,0,66455884,-71.0788454,42.4044299,2,17:30
11244,66439072,-71.0874203,42.4109224,2,66463369,-71.1217444,42.4101564,0,8:30
11245,66439072,-71.0874203,42.4109224,2,66463369,-71.1217444,42.4101564,0,15:30
11246,66439072,-71.0874203,42.4109224,2,66463369,-71.1217444,42.4101564,0,17:30
11247,66435140,-71.120518,42.408775,0,5934881684,-71.0818031,42.4059142,2,8:30
11248,66435140,-71.120518,42.408775,0,5934881684,-71.0818031,42.4059142,2,15:30
11249,66435140,-71.120518,42.408775,0,5934881684,-71.0818031,42.4059142,2,17:30
11250,66435363,-71.11893,42.410403,0,66449255,-71.092265,42.41105,2,8:30
11251,66435363,-71.11893,42.410403,0,66449255,-71.092265,42.41105,2,15:30
11252,66435363,-71.11893,42.410403,0,66449255,-71.092265,42.41105,2,17:30
11253,2295021981,-71.1211007,42.4098316,0,66429142,-71.0833609,42.4082582,2,8:30
11254,2295021981,-71.1211007,42.4098316,0,66429142,-71.0833609,42.4082582,2,15:30
11255,2295021981,-71.1211007,42.4098316,0,66429142,-71.0833609,42.4082582,2,17:30
11256,66431964,-71.089615,42.434035,1,66453420,-71.12203,42.411153,0,8:30
11257,66431964,-71.089615,42.434035,1,66453420,-71.12203,42.411153,0,15:30
11258,66431964,-71.089615,42.434035,1,66453420,-71.12203,42.411153,0,17:30
11259,66462139,-71.118875,42.411885,0,66429142,-71.0833609,42.4082582,2,8:30
11260,66462139,-71.118875,42.411885,0,66429142,-71.0833609,42.4082582,2,15:30
11261,66462139,-71.118875,42.411885,0,66429142,-71.0833609,42.4082582,2,17:30
11262,66421287,-71.123696,42.411082,0,66439166,-71.0892398,42.4386643,1,8:30
11263,66421287,-71.123696,42.411082,0,66439166,-71.0892398,42.4386643,1,15:30
11264,66421287,-71.123696,42.411082,0,66439166,-71.0892398,42.4386643,1,17:30
11265,987868067,-71.0794823,42.4041164,2,66437756,-71.0911943,42.4268735,1,8:30
11266,987868067,-71.0794823,42.4041164,2,66437756,-71.0911943,42.4268735,1,15:30
11267,987868067,-71.0794823,42.4041164,2,66437756,-71.0911943,42.4268735,1,17:30
11268,66486897,-71.0941793,42.4368274,1,66448272,-71.0815652,42.405145,2,8:30
11269,66486897,-71.0941793,42.4368274,1,66448272,-71.0815652,42.405145,2,15:30
11270,66486897,-71.0941793,42.4368274,1,66448272,-71.0815652,42.405145,2,17:30
11271,66463678,-71.120822,42.410936,0,66461201,-71.091242,42.406175,2,8:30
11272,66463678,-71.120822,42.410936,0,66461201,-71.091242,42.406175,2,15:30
11273,66463678,-71.120822,42.410936,0,66461201,-71.091242,42.406175,2,17:30
11274,66464594,-71.125489,42.4102817,0,66443304,-71.0912547,42.4086983,2,8:30
11275,66464594,-71.125489,42.4102817,0,66443304,-71.0912547,42.4086983,2,15:30
11276,66464594,-71.125489,42.4102817,0,66443304,-71.0912547,42.4086983,2,17:30
11277,66440950,-71.091994,42.439801,1,66421791,-71.0828638,42.4093614,2,8:30
11278,66440950,-71.091994,42.439801,1,66421791,-71.0828638,42.4093614,2,15:30
11279,66440950,-71.091994,42.439801,1,66421791,-71.0828638,42.4093614,2,17:30
11280,66456019,-71.0948434,42.4058016,2,66481516,-71.0887088,42.4339288,1,8:30
11281,66456019,-71.0948434,42.4058016,2,66481516,-71.0887088,42.4339288,1,15:30
11282,66456019,-71.0948434,42.4058016,2,66481516,-71.0887088,42.4339288,1,17:30
11283,66455391,-71.0946151,42.4376473,1,66474482,-71.124367,42.411962,0,8:30
11284,66455391,-71.0946151,42.4376473,1,66474482,-71.124367,42.411962,0,15:30
11285,66455391,-71.0946151,42.4376473,1,66474482,-71.124367,42.411962,0,17:30
11286,66457133,-71.0848474,42.4104752,2,66445753,-71.0905484,42.432587,1,8:30
11287,66457133,-71.0848474,42.4104752,2,66445753,-71.0905484,42.432587,1,15:30
11288,66457133,-71.0848474,42.4104752,2,66445753,-71.0905484,42.432587,1,17:30
11289,66463678,-71.120822,42.410936,0,66437751,-71.0925273,42.4282904,1,8:30
11290,66463678,-71.120822,42.410936,0,66437751,-71.0925273,42.4282904,1,15:30
11291,66463678,-71.120822,42.410936,0,66437751,-71.0925273,42.4282904,1,17:30
11292,66482308,-71.080428,42.408055,2,66435752,-71.122522,42.410456,0,8:30
11293,66482308,-71.080428,42.408055,2,66435752,-71.122522,42.410456,0,15:30
11294,66482308,-71.080428,42.408055,2,66435752,-71.122522,42.410456,0,17:30
11295,66456909,-71.0918243,42.4287317,1,66457713,-71.119392,42.411164,0,8:30
11296,66456909,-71.0918243,42.4287317,1,66457713,-71.119392,42.411164,0,15:30
11297,66456909,-71.0918243,42.4287317,1,66457713,-71.119392,42.411164,0,17:30
11298,66468708,-71.0802975,42.4017603,2,66463030,-71.0916944,42.427965,1,8:30
11299,66468708,-71.0802975,42.4017603,2,66463030,-71.0916944,42.427965,1,15:30
11300,66468708,-71.0802975,42.4017603,2,66463030,-71.0916944,42.427965,1,17:30
11301,66478453,-71.0929375,42.4341481,1,66461868,-71.0889433,42.4041206,2,8:30
11302,66478453,-71.0929375,42.4341481,1,66461868,-71.0889433,42.4041206,2,15:30
11303,66478453,-71.0929375,42.4341481,1,66461868,-71.0889433,42.4041206,2,17:30
11304,66454970,-71.0936357,42.4387475,1,66462692,-71.0798816,42.4095548,2,8:30
11305,66454970,-71.0936357,42.4387475,1,66462692,-71.0798816,42.4095548,2,15:30
11306,66454970,-71.0936357,42.4387475,1,66462692,-71.0798816,42.4095548,2,17:30
11307,66422683,-71.127038,42.410869,0,66468708,-71.0802975,42.4017603,2,8:30
11308,66422683,-71.127038,42.410869,0,66468708,-71.0802975,42.4017603,2,15:30
11309,66422683,-71.127038,42.410869,0,66468708,-71.0802975,42.4017603,2,17:30
11310,66437578,-71.118759,42.410699,0,66450694,-71.090072,42.436659,1,8:30
11311,66437578,-71.118759,42.410699,0,66450694,-71.090072,42.436659,1,15:30
11312,66437578,-71.118759,42.410699,0,66450694,-71.090072,42.436659,1,17:30
11313,66432078,-71.124367,42.410029,0,66483880,-71.0931573,42.4418714,1,8:30
11314,66432078,-71.124367,42.410029,0,66483880,-71.0931573,42.4418714,1,15:30
11315,66432078,-71.124367,42.410029,0,66483880,-71.0931573,42.4418714,1,17:30
11316,66432078,-71.124367,42.410029,0,66421825,-71.079618,42.410299,2,8:30
11317,66432078,-71.124367,42.410029,0,66421825,-71.079618,42.410299,2,15:30
11318,66432078,-71.124367,42.410029,0,66421825,-71.079618,42.410299,2,17:30
11319,66443549,-71.122337,42.410717,0,66447763,-71.0908602,42.4290322,1,8:30
11320,66443549,-71.122337,42.410717,0,66447763,-71.0908602,42.4290322,1,15:30
11321,66443549,-71.122337,42.410717,0,66447763,-71.0908602,42.4290322,1,17:30
11322,66436328,-71.0923806,42.4276826,1,66435140,-71.120518,42.408775,0,8:30
11323,66436328,-71.0923806,42.4276826,1,66435140,-71.120518,42.408775,0,15:30
11324,66436328,-71.0923806,42.4276826,1,66435140,-71.120518,42.408775,0,17:30
11325,1705089132,-71.0940245,42.437277,1,66482308,-71.080428,42.408055,2,8:30
11326,1705089132,-71.0940245,42.437277,1,66482308,-71.080428,42.408055,2,15:30
11327,1705089132,-71.0940245,42.437277,1,66482308,-71.080428,42.408055,2,17:30
11328,66477756,-71.0916173,42.43784,1,66457713,-71.119392,42.411164,0,8:30
11329,66477756,-71.0916173,42.43784,1,66457713,-71.119392,42.411164,0,15:30
11330,66477756,-71.0916173,42.43784,1,66457713,-71.119392,42.411164,0,17:30
11331,1721276089,-71.0953734,42.4406956,1,66461500,-71.080966,42.406588,2,8:30
11332,1721276089,-71.0953734,42.4406956,1,66461500,-71.080966,42.406588,2,15:30
11333,1721276089,-71.0953734,42.4406956,1,66461500,-71.080966,42.406588,2,17:30
11334,66432078,-71.124367,42.410029,0,66487243,-71.08818,42.437828,1,8:30
11335,66432078,-71.124367,42.410029,0,66487243,-71.08818,42.437828,1,15:30
11336,66432078,-71.124367,42.410029,0,66487243,-71.08818,42.437828,1,17:30
11337,66463678,-71.120822,42.410936,0,66441563,-71.0943331,42.4285842,1,8:30
11338,66463678,-71.120822,42.410936,0,66441563,-71.0943331,42.4285842,1,15:30
11339,66463678,-71.120822,42.410936,0,66441563,-71.0943331,42.4285842,1,17:30
11340,66428109,-71.088197,42.4412315,1,66457713,-71.119392,42.411164,0,8:30
11341,66428109,-71.088197,42.4412315,1,66457713,-71.119392,42.411164,0,15:30
11342,66428109,-71.088197,42.4412315,1,66457713,-71.119392,42.411164,0,17:30
11343,66457713,-71.119392,42.411164,0,66487391,-71.089428,42.4350703,1,8:30
11344,66457713,-71.119392,42.411164,0,66487391,-71.089428,42.4350703,1,15:30
11345,66457713,-71.119392,42.411164,0,66487391,-71.089428,42.4350703,1,17:30
11346,66445820,-71.0938114,42.4378185,1,66474482,-71.124367,42.411962,0,8:30
11347,66445820,-71.0938114,42.4378185,1,66474482,-71.124367,42.411962,0,15:30
11348,66445820,-71.0938114,42.4378185,1,66474482,-71.124367,42.411962,0,17:30
11349,66436104,-71.0889505,42.4399985,1,66463369,-71.1217444,42.4101564,0,8:30
11350,66436104,-71.0889505,42.4399985,1,66463369,-71.1217444,42.4101564,0,15:30
11351,66436104,-71.0889505,42.4399985,1,66463369,-71.1217444,42.4101564,0,17:30
11352,66468887,-71.0928491,42.4373203,1,66437578,-71.118759,42.410699,0,8:30
11353,66468887,-71.0928491,42.4373203,1,66437578,-71.118759,42.410699,0,15:30
11354,66468887,-71.0928491,42.4373203,1,66437578,-71.118759,42.410699,0,17:30
11355,66452585,-71.093543,42.4362554,1,66445131,-71.0908802,42.4110449,2,8:30
11356,66452585,-71.093543,42.4362554,1,66445131,-71.0908802,42.4110449,2,15:30
11357,66452585,-71.093543,42.4362554,1,66445131,-71.0908802,42.4110449,2,17:30
11358,66435140,-71.120518,42.408775,0,66467645,-71.0944215,42.4065054,2,8:30
11359,66435140,-71.120518,42.408775,0,66467645,-71.0944215,42.4065054,2,15:30
11360,66435140,-71.120518,42.408775,0,66467645,-71.0944215,42.4065054,2,17:30
11361,66427146,-71.0812429,42.4058406,2,66446726,-71.0873683,42.436313,1,8:30
11362,66427146,-71.0812429,42.4058406,2,66446726,-71.0873683,42.436313,1,15:30
11363,66427146,-71.0812429,42.4058406,2,66446726,-71.0873683,42.436313,1,17:30
11364,66430632,-71.1197266,42.4102581,0,66469583,-71.0889423,42.4039865,2,8:30
11365,66430632,-71.1197266,42.4102581,0,66469583,-71.0889423,42.4039865,2,15:30
11366,66430632,-71.1197266,42.4102581,0,66469583,-71.0889423,42.4039865,2,17:30
11367,66460293,-71.0904451,42.4353148,1,66461201,-71.091242,42.406175,2,8:30
11368,66460293,-71.0904451,42.4353148,1,66461201,-71.091242,42.406175,2,15:30
11369,66460293,-71.0904451,42.4353148,1,66461201,-71.091242,42.406175,2,17:30
11370,66459624,-71.0946693,42.4419503,1,66429142,-71.0833609,42.4082582,2,8:30
11371,66459624,-71.0946693,42.4419503,1,66429142,-71.0833609,42.4082582,2,15:30
11372,66459624,-71.0946693,42.4419503,1,66429142,-71.0833609,42.4082582,2,17:30
11373,66459547,-71.121782,42.411549,0,1538929967,-71.0939797,42.4333322,1,8:30
11374,66459547,-71.121782,42.411549,0,1538929967,-71.0939797,42.4333322,1,15:30
11375,66459547,-71.121782,42.411549,0,1538929967,-71.0939797,42.4333322,1,17:30
11376,66482490,-71.093848,42.4422741,1,66477869,-71.0946584,42.4062944,2,8:30
11377,66482490,-71.093848,42.4422741,1,66477869,-71.0946584,42.4062944,2,15:30
11378,66482490,-71.093848,42.4422741,1,66477869,-71.0946584,42.4062944,2,17:30
11379,66435363,-71.11893,42.410403,0,5934881684,-71.0818031,42.4059142,2,8:30
11380,66435363,-71.11893,42.410403,0,5934881684,-71.0818031,42.4059142,2,15:30
11381,66435363,-71.11893,42.410403,0,5934881684,-71.0818031,42.4059142,2,17:30
11382,1705089132,-71.0940245,42.437277,1,66455045,-71.0831865,42.4051322,2,8:30
11383,1705089132,-71.0940245,42.437277,1,66455045,-71.0831865,42.4051322,2,15:30
11384,1705089132,-71.0940245,42.437277,1,66455045,-71.0831865,42.4051322,2,17:30
11385,66422683,-71.127038,42.410869,0,66447763,-71.0908602,42.4290322,1,8:30
11386,66422683,-71.127038,42.410869,0,66447763,-71.0908602,42.4290322,1,15:30
11387,66422683,-71.127038,42.410869,0,66447763,-71.0908602,42.4290322,1,17:30
11388,66421334,-71.0905,42.437993,1,66435752,-71.122522,42.410456,0,8:30
11389,66421334,-71.0905,42.437993,1,66435752,-71.122522,42.410456,0,15:30
11390,66421334,-71.0905,42.437993,1,66435752,-71.122522,42.410456,0,17:30
11391,66474482,-71.124367,42.411962,0,66462692,-71.0798816,42.4095548,2,8:30
11392,66474482,-71.124367,42.411962,0,66462692,-71.0798816,42.4095548,2,15:30
11393,66474482,-71.124367,42.411962,0,66462692,-71.0798816,42.4095548,2,17:30
11394,66477466,-71.0857337,42.4110739,2,66434734,-71.0906923,42.4375967,1,8:30
11395,66477466,-71.0857337,42.4110739,2,66434734,-71.0906923,42.4375967,1,15:30
11396,66477466,-71.0857337,42.4110739,2,66434734,-71.0906923,42.4375967,1,17:30
11397,66477466,-71.0857337,42.4110739,2,66445763,-71.121871,42.41055,0,8:30
11398,66477466,-71.0857337,42.4110739,2,66445763,-71.121871,42.41055,0,15:30
11399,66477466,-71.0857337,42.4110739,2,66445763,-71.121871,42.41055,0,17:30
11400,66437751,-71.0925273,42.4282904,1,66463678,-71.120822,42.410936,0,8:30
11401,66437751,-71.0925273,42.4282904,1,66463678,-71.120822,42.410936,0,15:30
11402,66437751,-71.0925273,42.4282904,1,66463678,-71.120822,42.410936,0,17:30
11403,2295021981,-71.1211007,42.4098316,0,66471346,-71.08215,42.4021791,2,8:30
11404,2295021981,-71.1211007,42.4098316,0,66471346,-71.08215,42.4021791,2,15:30
11405,2295021981,-71.1211007,42.4098316,0,66471346,-71.08215,42.4021791,2,17:30
11406,66464594,-71.125489,42.4102817,0,66454162,-71.0771576,42.4098137,2,8:30
11407,66464594,-71.125489,42.4102817,0,66454162,-71.0771576,42.4098137,2,15:30
11408,66464594,-71.125489,42.4102817,0,66454162,-71.0771576,42.4098137,2,17:30
11409,2295021981,-71.1211007,42.4098316,0,66454905,-71.0942491,42.427937,1,8:30
11410,2295021981,-71.1211007,42.4098316,0,66454905,-71.0942491,42.427937,1,15:30
11411,2295021981,-71.1211007,42.4098316,0,66454905,-71.0942491,42.427937,1,17:30
11412,66427664,-71.120235,42.410581,0,1538929983,-71.090581,42.4334053,1,8:30
11413,66427664,-71.120235,42.410581,0,1538929983,-71.090581,42.4334053,1,15:30
11414,66427664,-71.120235,42.410581,0,1538929983,-71.090581,42.4334053,1,17:30
11415,66430911,-71.0930369,42.433254,1,987868145,-71.0825717,42.4022054,2,8:30
11416,66430911,-71.0930369,42.433254,1,987868145,-71.0825717,42.4022054,2,15:30
11417,66430911,-71.0930369,42.433254,1,987868145,-71.0825717,42.4022054,2,17:30
11418,66435363,-71.11893,42.410403,0,66467275,-71.086321,42.411085,2,8:30
11419,66435363,-71.11893,42.410403,0,66467275,-71.086321,42.411085,2,15:30
11420,66435363,-71.11893,42.410403,0,66467275,-71.086321,42.411085,2,17:30
11421,66436307,-71.0843462,42.4096623,2,66457713,-71.119392,42.411164,0,8:30
11422,66436307,-71.0843462,42.4096623,2,66457713,-71.119392,42.411164,0,15:30
11423,66436307,-71.0843462,42.4096623,2,66457713,-71.119392,42.411164,0,17:30
11424,66455391,-71.0946151,42.4376473,1,66421686,-71.0816604,42.4107101,2,8:30
11425,66455391,-71.0946151,42.4376473,1,66421686,-71.0816604,42.4107101,2,15:30
11426,66455391,-71.0946151,42.4376473,1,66421686,-71.0816604,42.4107101,2,17:30
11427,66435752,-71.122522,42.410456,0,66468708,-71.0802975,42.4017603,2,8:30
11428,66435752,-71.122522,42.410456,0,66468708,-71.0802975,42.4017603,2,15:30
11429,66435752,-71.122522,42.410456,0,66468708,-71.0802975,42.4017603,2,17:30
11430,2295021981,-71.1211007,42.4098316,0,66434734,-71.0906923,42.4375967,1,8:30
11431,2295021981,-71.1211007,42.4098316,0,66434734,-71.0906923,42.4375967,1,15:30
11432,2295021981,-71.1211007,42.4098316,0,66434734,-71.0906923,42.4375967,1,17:30
11433,66455391,-71.0946151,42.4376473,1,66421791,-71.0828638,42.4093614,2,8:30
11434,66455391,-71.0946151,42.4376473,1,66421791,-71.0828638,42.4093614,2,15:30
11435,66455391,-71.0946151,42.4376473,1,66421791,-71.0828638,42.4093614,2,17:30
11436,66465850,-71.0928814,42.4285204,1,66443678,-71.0831756,42.409424,2,8:30
11437,66465850,-71.0928814,42.4285204,1,66443678,-71.0831756,42.409424,2,15:30
11438,66465850,-71.0928814,42.4285204,1,66443678,-71.0831756,42.409424,2,17:30
11439,2295021981,-71.1211007,42.4098316,0,66431273,-71.0876331,42.4401634,1,8:30
11440,2295021981,-71.1211007,42.4098316,0,66431273,-71.0876331,42.4401634,1,15:30
11441,2295021981,-71.1211007,42.4098316,0,66431273,-71.0876331,42.4401634,1,17:30
11442,66458544,-71.124606,42.411594,0,66457683,-71.077194,42.408204,2,8:30
11443,66458544,-71.124606,42.411594,0,66457683,-71.077194,42.408204,2,15:30
11444,66458544,-71.124606,42.411594,0,66457683,-71.077194,42.408204,2,17:30
11445,66474482,-71.124367,42.411962,0,66487391,-71.089428,42.4350703,1,8:30
11446,66474482,-71.124367,42.411962,0,66487391,-71.089428,42.4350703,1,15:30
11447,66474482,-71.124367,42.411962,0,66487391,-71.089428,42.4350703,1,17:30
11448,5934882085,-71.0817185,42.405732,2,66435363,-71.11893,42.410403,0,8:30
11449,5934882085,-71.0817185,42.405732,2,66435363,-71.11893,42.410403,0,15:30
11450,5934882085,-71.0817185,42.405732,2,66435363,-71.11893,42.410403,0,17:30
11451,66434546,-71.0918899,42.428293,1,66421825,-71.079618,42.410299,2,8:30
11452,66434546,-71.0918899,42.428293,1,66421825,-71.079618,42.410299,2,15:30
11453,66434546,-71.0918899,42.428293,1,66421825,-71.079618,42.410299,2,17:30
11454,66474496,-71.0943593,42.4341527,1,66452543,-71.0955253,42.4008497,2,8:30
11455,66474496,-71.0943593,42.4341527,1,66452543,-71.0955253,42.4008497,2,15:30
11456,66474496,-71.0943593,42.4341527,1,66452543,-71.0955253,42.4008497,2,17:30
11457,66455884,-71.0788454,42.4044299,2,66462139,-71.118875,42.411885,0,8:30
11458,66455884,-71.0788454,42.4044299,2,66462139,-71.118875,42.411885,0,15:30
11459,66455884,-71.0788454,42.4044299,2,66462139,-71.118875,42.411885,0,17:30
11460,66464594,-71.125489,42.4102817,0,66457942,-71.0954488,42.4274634,1,8:30
11461,66464594,-71.125489,42.4102817,0,66457942,-71.0954488,42.4274634,1,15:30
11462,66464594,-71.125489,42.4102817,0,66457942,-71.0954488,42.4274634,1,17:30
11463,66435140,-71.120518,42.408775,0,66430911,-71.0930369,42.433254,1,8:30
11464,66435140,-71.120518,42.408775,0,66430911,-71.0930369,42.433254,1,15:30
11465,66435140,-71.120518,42.408775,0,66430911,-71.0930369,42.433254,1,17:30
11466,66452671,-71.126283,42.410583,0,66471346,-71.08215,42.4021791,2,8:30
11467,66452671,-71.126283,42.410583,0,66471346,-71.08215,42.4021791,2,15:30
11468,66452671,-71.126283,42.410583,0,66471346,-71.08215,42.4021791,2,17:30
11469,66482308,-71.080428,42.408055,2,66427664,-71.120235,42.410581,0,8:30
11470,66482308,-71.080428,42.408055,2,66427664,-71.120235,42.410581,0,15:30
11471,66482308,-71.080428,42.408055,2,66427664,-71.120235,42.410581,0,17:30
11472,66442445,-71.0941838,42.4424465,1,66463369,-71.1217444,42.4101564,0,8:30
11473,66442445,-71.0941838,42.4424465,1,66463369,-71.1217444,42.4101564,0,15:30
11474,66442445,-71.0941838,42.4424465,1,66463369,-71.1217444,42.4101564,0,17:30
11475,66455884,-71.0788454,42.4044299,2,66435752,-71.122522,42.410456,0,8:30
11476,66455884,-71.0788454,42.4044299,2,66435752,-71.122522,42.410456,0,15:30
11477,66455884,-71.0788454,42.4044299,2,66435752,-71.122522,42.410456,0,17:30
11478,66477869,-71.0946584,42.4062944,2,66453420,-71.12203,42.411153,0,8:30
11479,66477869,-71.0946584,42.4062944,2,66453420,-71.12203,42.411153,0,15:30
11480,66477869,-71.0946584,42.4062944,2,66453420,-71.12203,42.411153,0,17:30
11481,66429422,-71.0928331,42.4392748,1,66439072,-71.0874203,42.4109224,2,8:30
11482,66429422,-71.0928331,42.4392748,1,66439072,-71.0874203,42.4109224,2,15:30
11483,66429422,-71.0928331,42.4392748,1,66439072,-71.0874203,42.4109224,2,17:30
11484,66465362,-71.0874971,42.4355449,1,1095874191,-71.0945186,42.4063247,2,8:30
11485,66465362,-71.0874971,42.4355449,1,1095874191,-71.0945186,42.4063247,2,15:30
11486,66465362,-71.0874971,42.4355449,1,1095874191,-71.0945186,42.4063247,2,17:30
11487,66424717,-71.089567,42.4267523,1,66455142,-71.0821778,42.4092255,2,8:30
11488,66424717,-71.089567,42.4267523,1,66455142,-71.0821778,42.4092255,2,15:30
11489,66424717,-71.089567,42.4267523,1,66455142,-71.0821778,42.4092255,2,17:30
11490,66465205,-71.0785387,42.4053011,2,66435363,-71.11893,42.410403,0,8:30
11491,66465205,-71.0785387,42.4053011,2,66435363,-71.11893,42.410403,0,15:30
11492,66465205,-71.0785387,42.4053011,2,66435363,-71.11893,42.410403,0,17:30
11493,66423297,-71.0824246,42.405582,2,66457942,-71.0954488,42.4274634,1,8:30
11494,66423297,-71.0824246,42.405582,2,66457942,-71.0954488,42.4274634,1,15:30
11495,66423297,-71.0824246,42.405582,2,66457942,-71.0954488,42.4274634,1,17:30
11496,66474542,-71.0935822,42.4113888,2,66459547,-71.121782,42.411549,0,8:30
11497,66474542,-71.0935822,42.4113888,2,66459547,-71.121782,42.411549,0,15:30
11498,66474542,-71.0935822,42.4113888,2,66459547,-71.121782,42.411549,0,17:30
11499,66462491,-71.091598,42.404717,2,66476095,-71.0940926,42.4306115,1,8:30
11500,66462491,-71.091598,42.404717,2,66476095,-71.0940926,42.4306115,1,15:30
11501,66462491,-71.091598,42.404717,2,66476095,-71.0940926,42.4306115,1,17:30
11502,1538930903,-71.0925578,42.4358302,1,66432078,-71.124367,42.410029,0,8:30
11503,1538930903,-71.0925578,42.4358302,1,66432078,-71.124367,42.410029,0,15:30
11504,1538930903,-71.0925578,42.4358302,1,66432078,-71.124367,42.410029,0,17:30
